InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
557669,23076,ICE CREAM SUNDAE LIP GLOSS,24,6/22/2011 9:43,1.25,12674,France
578270,22588,CARD HOLDER GINGHAM HEART,3,11/23/2011 13:39,5.79,14096,United Kingdom
556243,22776,SWEETHEART CAKESTAND 3 TIER,1,6/9/2011 16:07,19.96,,United Kingdom
544204,47591d,PINK FAIRY CAKE CHILDRENS APRON,2,2/17/2011 10:30,4.96,,United Kingdom
543907,84946,ANTIQUE SILVER TEA GLASS ETCHED,1,2/14/2011 12:16,1.25,17346,United Kingdom
552025,21033,JUMBO BAG CHARLIE AND LOLA TOYS,12,5/5/2011 18:04,2.08,13969,United Kingdom
571214,23109,PACK OF SIX LED TEA LIGHTS,6,10/14/2011 12:56,2.89,14390,United Kingdom
539718,22101,MIRROR MOSAIC VOTIVE HOLDER,3,12/21/2010 13:06,2.51,,United Kingdom
570413,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,10/10/2011 13:13,3.75,17652,United Kingdom
568056,23050,RECYCLED ACAPULCO MAT GREEN,4,9/23/2011 12:55,8.25,12705,Germany
571006,23202,JUMBO BAG VINTAGE LEAF,10,10/13/2011 12:06,2.08,17063,United Kingdom
576328,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,6,11/14/2011 15:19,7.95,13577,United Kingdom
572330,23154,SET OF 4 JAM JAR MAGNETS,2,10/24/2011 10:17,2.08,16426,United Kingdom
554978,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,5/29/2011 11:05,2.95,16889,United Kingdom
552839,22696,WICKER WREATH LARGE,4,5/11/2011 14:25,1.95,14367,United Kingdom
563614,22979,PANTRY WASHING UP BRUSH,72,8/18/2011 8:51,1.25,12415,Australia
575930,21242,RED RETROSPOT PLATE ,6,11/11/2011 17:58,3.29,,United Kingdom
568381,22043,CHRISTMAS CARD SCREEN PRINT ,24,9/27/2011 9:24,0.19,14321,United Kingdom
542906,22513,DOORSTOP FOOTBALL DESIGN,2,2/1/2011 15:12,7.46,,United Kingdom
549537,22898,CHILDRENS APRON APPLES DESIGN,1,4/8/2011 17:22,1.95,,United Kingdom
537646,22837,HOT WATER BOTTLE BABUSHKA ,1,12/7/2010 15:39,4.65,17591,United Kingdom
547571,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,3/24/2011 9:52,8.25,16265,United Kingdom
565921,23355,HOT WATER BOTTLE KEEP CALM,4,9/8/2011 9:13,4.95,13889,United Kingdom
576339,21918,SET 12 KIDS COLOUR  CHALK STICKS,5,11/14/2011 15:27,0.83,14096,United Kingdom
579093,23355,HOT WATER BOTTLE KEEP CALM,24,11/28/2011 10:54,4.15,13081,United Kingdom
549729,21733,RED HANGING HEART T-LIGHT HOLDER,3,4/11/2011 16:17,2.95,13634,United Kingdom
557057,21935,SUKI  SHOULDER BAG,20,6/16/2011 14:46,1.65,16843,United Kingdom
542997,84970s,HANGING HEART ZINC T-LIGHT HOLDER,1,2/2/2011 12:16,2.08,,United Kingdom
575477,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,1,11/9/2011 16:14,8.29,,United Kingdom
548012,22030,SWALLOWS GREETING CARD,12,3/29/2011 11:15,0.42,17377,United Kingdom
576121,23492,VINTAGE JINGLE BELLS WREATH,3,11/14/2011 10:38,8.25,14530,United Kingdom
542105,21733,RED HANGING HEART T-LIGHT HOLDER,2,1/25/2011 13:35,2.95,12854,United Kingdom
574663,21745,GAOLERS KEYS DECORATIVE GARDEN ,4,11/6/2011 12:04,3.75,13527,United Kingdom
562807,23298,SPOTTY BUNTING,6,8/9/2011 14:57,4.95,16053,United Kingdom
580915,20727,LUNCH BAG  BLACK SKULL.,10,12/6/2011 13:45,1.65,17705,United Kingdom
572129,84915,HAND TOWEL PINK FLOWER AND DAISY,2,10/21/2011 9:25,5.95,17528,United Kingdom
559038,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,3,7/5/2011 15:31,4.13,,United Kingdom
578265,21175,GIN + TONIC DIET METAL SIGN,12,11/23/2011 13:28,2.55,13018,United Kingdom
546028,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,3/9/2011 8:33,2.95,17049,United Kingdom
569700,23620,SET 10 CARDS PERFECT POST 17090,3,10/5/2011 15:56,2.49,,United Kingdom
565473,82494L,WOODEN FRAME ANTIQUE WHITE ,6,9/5/2011 10:27,2.95,16717,United Kingdom
581475,22380,TOY TIDY SPACEBOY  ,20,12/9/2011 8:39,0.79,13069,United Kingdom
561094,22707,WRAP MONSTER FUN ,25,7/25/2011 10:04,0.42,12474,Germany
577535,21931,JUMBO STORAGE BAG SUKI,1,11/20/2011 14:07,2.08,14071,United Kingdom
556187,22659,LUNCH BOX I LOVE LONDON,12,6/9/2011 11:49,1.95,15296,United Kingdom
570087,22941,CHRISTMAS LIGHTS 10 REINDEER,1,10/7/2011 11:26,16.63,,United Kingdom
536738,21217,RED RETROSPOT ROUND CAKE TINS,1,12/2/2010 13:06,9.95,15827,United Kingdom
539750,21669,BLUE STRIPE CERAMIC DRAWER KNOB,3,12/21/2010 15:40,2.51,,United Kingdom
536743,85124C,GREEN JUICY FRUIT PHOTO FRAME,1,12/2/2010 13:32,2.55,17964,United Kingdom
562282,20728,LUNCH BAG CARS BLUE,30,8/4/2011 10:38,1.65,13098,United Kingdom
578817,22595,GINGHAM HEART DECORATION,1,11/25/2011 13:45,0.85,16764,United Kingdom
563833,22189,CREAM HEART CARD HOLDER,4,8/19/2011 12:49,3.95,14755,United Kingdom
546944,22300,COFFEE MUG DOG + BALL DESIGN,6,3/18/2011 11:13,2.55,14701,United Kingdom
539295,85014A,BLACK/BLUE POLKADOT UMBRELLA,4,12/16/2010 16:54,5.95,13767,United Kingdom
579508,22716,CARD CIRCUS PARADE,2,11/29/2011 16:33,0.83,,United Kingdom
548213,22704,WRAP RED APPLES ,25,3/30/2011 9:15,0.42,15521,United Kingdom
577809,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,11/22/2011 8:34,2.95,12584,Italy
553392,21212,PACK OF 72 RETROSPOT CAKE CASES,24,5/16/2011 16:44,0.55,16131,United Kingdom
547888,22846,BREAD BIN DINER STYLE RED ,2,3/28/2011 9:59,16.95,13368,United Kingdom
540646,21937,STRAWBERRY   PICNIC BAG,1,1/10/2011 14:32,5.91,,United Kingdom
566735,22629,SPACEBOY LUNCH BOX ,1,9/14/2011 14:19,1.95,15707,United Kingdom
544482,84508A,CAMOUFLAGE DESIGN TEDDY,144,2/21/2011 10:41,2.1,16656,United Kingdom
543546,22178,VICTORIAN GLASS HANGING T-LIGHT,1,2/9/2011 16:52,2.46,,United Kingdom
551398,84509B,SET OF 4 FAIRY CAKE PLACEMATS,4,4/28/2011 13:09,3.75,12417,Spain
563739,22999,TRAVEL CARD WALLET VINTAGE LEAF,24,8/18/2011 20:05,0.42,17750,United Kingdom
538358,21913,VINTAGE SEASIDE JIGSAW PUZZLES,1,12/10/2010 16:09,3.75,,United Kingdom
569555,22273,FELTCRAFT DOLL MOLLY,6,10/5/2011 8:17,2.95,17728,United Kingdom
564856,85054,FRENCH ENAMEL POT W LID,6,8/31/2011 9:11,2.95,12477,Germany
571653,23512,EMBROIDERED RIBBON REEL ROSIE,6,10/18/2011 12:17,1.79,14298,United Kingdom
536863,90094,NECKLACE+BRACELET SET FRUIT SALAD ,1,12/3/2010 11:19,2.55,17967,United Kingdom
543369,22329,ROUND CONTAINER SET OF 5 RETROSPOT,2,2/7/2011 14:49,1.65,16255,United Kingdom
538349,20985,HEART CALCULATOR,2,12/10/2010 14:59,2.51,,United Kingdom
573405,22489,PACK OF 12 TRADITIONAL CRAYONS,3,10/30/2011 15:55,0.42,13822,United Kingdom
548234,22384,LUNCH BAG PINK POLKADOT,20,3/30/2011 10:32,1.65,17594,United Kingdom
579885,82482,WOODEN PICTURE FRAME WHITE FINISH,4,11/30/2011 17:37,2.95,15444,United Kingdom
552883,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,100,5/12/2011 10:13,0.72,14646,Netherlands
563091,22561,WOODEN SCHOOL COLOURING SET,12,8/11/2011 17:02,1.65,12994,United Kingdom
578045,22919,HERB MARKER MINT,1,11/22/2011 14:43,0.65,17297,United Kingdom
544928,47593B,SCOTTIE DOGS BABY BIB,4,2/24/2011 18:07,0.83,,United Kingdom
570241,90183A,AMBER DROP EARRINGS W LONG BEADS,1,10/9/2011 15:24,2.95,14801,United Kingdom
575875,51014C,"FEATHER PEN,COAL BLACK",1,11/11/2011 13:06,0.83,,United Kingdom
572567,22897,OVEN MITT APPLES DESIGN,10,10/25/2011 10:27,1.45,12398,Switzerland
558340,22685,FRENCH BLUE METAL DOOR SIGN 0,1,6/28/2011 14:01,0,,United Kingdom
554377,79164,,47,5/24/2011 11:34,0,,United Kingdom
552695,23126,FELTCRAFT GIRL AMELIE KIT,4,5/10/2011 15:31,4.95,16320,Unspecified
568567,23172,REGENCY TEA PLATE PINK,4,9/27/2011 18:41,3.29,,United Kingdom
537683,21231,SWEETHEART CERAMIC TRINKET BOX,24,12/8/2010 10:14,1.25,12921,United Kingdom
578702,22355,CHARLOTTE BAG SUKI DESIGN,10,11/25/2011 10:58,0.85,15382,United Kingdom
536876,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,12/3/2010 11:36,2.51,,United Kingdom
566560,23265,SET OF 3 WOODEN TREE DECORATIONS,5,9/13/2011 12:09,1.25,17092,United Kingdom
567356,22219,LOVEBIRD HANGING DECORATION WHITE ,8,9/19/2011 16:21,0.85,16527,United Kingdom
574680,22662,LUNCH BAG DOLLY GIRL DESIGN,10,11/6/2011 12:40,1.65,15078,United Kingdom
539451,22422,TOOTHPASTE TUBE PEN,1,12/17/2010 16:59,1.28,,United Kingdom
548666,23193,BUFFALO BILL TREASURE BOOK BOX,3,4/1/2011 14:58,2.25,13124,United Kingdom
537240,22730,ALARM CLOCK BAKELIKE IVORY,3,12/6/2010 10:08,7.62,,United Kingdom
542618,21982,PACK OF 12 SUKI TISSUES ,4,1/30/2011 15:52,0.29,14502,United Kingdom
536544,22972,CHILDREN'S SPACEBOY MUG,1,12/1/2010 14:32,3.36,,United Kingdom
540834,22782,SET 3 WICKER STORAGE BASKETS ,8,1/11/2011 14:50,9.95,14733,United Kingdom
566281,85049A,TRADITIONAL CHRISTMAS RIBBONS,3,9/11/2011 14:15,1.25,12748,United Kingdom
542612,22659,LUNCH BOX I LOVE LONDON,1,1/30/2011 14:19,1.95,17841,United Kingdom
578041,84030E,ENGLISH ROSE HOT WATER BOTTLE,2,11/22/2011 14:23,4.25,17338,United Kingdom
577549,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,11/20/2011 15:00,2.1,17841,United Kingdom
581016,22112,CHOCOLATE HOT WATER BOTTLE,3,12/7/2011 9:53,4.95,14141,United Kingdom
580632,22083,PAPER CHAIN KIT RETROSPOT,1,12/5/2011 12:16,2.95,16360,United Kingdom
540848,21110,LARGE CAKE TOWEL PINK SPOTS,6,1/12/2011 9:26,4.21,,United Kingdom
574068,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,11/2/2011 14:51,2.95,12490,France
539099,21733,RED HANGING HEART T-LIGHT HOLDER,6,12/16/2010 10:30,2.95,16670,United Kingdom
562099,23204,CHARLOTTE BAG APPLES DESIGN,10,8/2/2011 13:46,0.85,14688,United Kingdom
564353,82001S,VINYL RECORD FRAME SILVER,4,8/24/2011 15:08,3.75,15764,United Kingdom
572209,23554,LANDMARK FRAME OXFORD STREET,300,10/21/2011 12:08,10.95,18102,United Kingdom
575087,22866,HAND WARMER SCOTTY DOG DESIGN,1,11/8/2011 13:57,2.1,16549,United Kingdom
549295,48185,DOORMAT FAIRY CAKE,1,4/7/2011 19:49,15.79,,United Kingdom
580527,22701,PINK DOG BOWL,1,12/4/2011 15:19,0.79,13736,United Kingdom
542595,21733,RED HANGING HEART T-LIGHT HOLDER,32,1/30/2011 10:19,2.55,14040,United Kingdom
577804,23229,VINTAGE DONKEY TAIL GAME ,2,11/21/2011 17:33,3.75,17432,United Kingdom
564167,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,8/23/2011 13:50,0.83,17735,United Kingdom
537404,21865,PINK UNION JACK  PASSPORT COVER ,1,12/6/2010 14:46,2.1,17191,United Kingdom
563023,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,8/11/2011 13:39,4.95,14639,United Kingdom
545333,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,3/1/2011 16:22,3.29,,United Kingdom
559513,22359,GLASS JAR KINGS CHOICE,2,7/8/2011 15:56,2.95,14534,United Kingdom
541422,21231,SWEETHEART CERAMIC TRINKET BOX,3,1/17/2011 17:48,2.46,,United Kingdom
578349,23570,TRADITIONAL PICK UP STICKS GAME ,12,11/24/2011 9:50,1.25,14539,United Kingdom
537640,20734,SILVER MINI TAPE MEASURE ,4,12/7/2010 15:31,2.51,,United Kingdom
566053,22356,CHARLOTTE BAG PINK POLKADOT,1,9/8/2011 14:57,0.85,14410,United Kingdom
540848,22378,WALL TIDY RETROSPOT ,9,1/12/2011 9:26,1.66,,United Kingdom
553214,21700,BIG DOUGHNUT FRIDGE MAGNETS,12,5/16/2011 9:49,0.85,13408,United Kingdom
564430,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,8/25/2011 11:36,0.83,15955,United Kingdom
574720,22460,EMBOSSED GLASS TEALIGHT HOLDER,6,11/6/2011 14:39,1.25,14547,United Kingdom
561913,22601,CHRISTMAS RETROSPOT ANGEL WOOD,1,8/1/2011 11:12,0.85,13184,United Kingdom
537955,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,12/9/2010 11:28,9.95,16782,United Kingdom
579399,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,11/29/2011 12:09,1.95,13137,United Kingdom
541552,84992,72 SWEETHEART FAIRY CAKE CASES,1,1/19/2011 11:15,0.55,15039,United Kingdom
575152,22586,FELTCRAFT HAIRBAND PINK AND BLUE,3,11/8/2011 16:12,0.85,16284,United Kingdom
547830,51014A,"FEATHER PEN,HOT PINK",1,3/25/2011 15:50,1.63,,United Kingdom
538524,90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,1,12/13/2010 9:35,4.21,,United Kingdom
575167,90199C,5 STRAND GLASS NECKLACE CRYSTAL,2,11/8/2011 17:09,6.35,15153,United Kingdom
C559461,20727,LUNCH BAG  BLACK SKULL.,-1,7/8/2011 13:04,1.65,14680,United Kingdom
556113,22961,JAM MAKING SET PRINTED,12,6/9/2011 9:32,1.45,13510,United Kingdom
563590,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,152,8/17/2011 20:02,5.08,17450,United Kingdom
C552301,21424,WOODLAND STORAGE BOX LARGE ,-1,5/8/2011 14:50,2.95,17323,United Kingdom
536544,90018A,SILVER M.O.P ORBIT DROP EARRINGS,1,12/1/2010 14:32,4.24,,United Kingdom
565331,21967,PACK OF 12 SKULL TISSUES,1,9/2/2011 13:59,0.39,16674,United Kingdom
557305,20979,36 PENCILS TUBE RED RETROSPOT,1,6/19/2011 14:42,1.25,13568,United Kingdom
561897,22684,FRENCH BLUE METAL DOOR SIGN 9,1,7/31/2011 15:24,1.25,17841,United Kingdom
567667,23439,HAND WARMER RED LOVE HEART,1,9/21/2011 15:24,4.13,,United Kingdom
542806,85066,CREAM SWEETHEART MINI CHEST,4,2/1/2011 11:20,12.75,12836,United Kingdom
576933,23202,JUMBO BAG VINTAGE LEAF,1,11/17/2011 11:29,2.08,15529,United Kingdom
569457,23080,RED METAL BOX TOP SECRET,2,10/4/2011 11:29,8.25,14606,United Kingdom
572880,20758,ABSTRACT CIRCLES POCKET BOOK,3,10/26/2011 13:35,0.85,16415,United Kingdom
574302,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,11/3/2011 16:28,2.1,13914,United Kingdom
560047,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,4,7/14/2011 15:01,2.95,17259,United Kingdom
541293,15056N,EDWARDIAN PARASOL NATURAL,4,1/17/2011 13:39,5.95,15311,United Kingdom
577768,22804,PINK HANGING HEART T-LIGHT HOLDER,1,11/21/2011 15:18,5.79,,United Kingdom
556636,84600,NEW BAROQUE JEWELLERY BOX ,1,6/13/2011 15:30,15.79,,United Kingdom
545050,22832,BROCANTE SHELF WITH HOOKS,2,2/27/2011 11:57,10.75,15951,United Kingdom
575589,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,11/10/2011 12:05,0.65,14262,United Kingdom
554956,20961,STRAWBERRY BATH SPONGE ,1,5/27/2011 15:17,2.46,,United Kingdom
538638,21818,GLITTER CHRISTMAS HEART ,1,12/13/2010 14:16,0.85,17231,United Kingdom
572103,22920,HERB MARKER BASIL,1,10/20/2011 15:57,0.65,17571,United Kingdom
579174,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,11/28/2011 14:39,39.95,13266,United Kingdom
560433,21749,LARGE RED RETROSPOT WINDMILL,4,7/18/2011 15:49,4.13,,United Kingdom
547551,20712,JUMBO BAG WOODLAND ANIMALS,8,3/23/2011 15:55,4.13,,United Kingdom
541518,22744,MAKE YOUR OWN MONSOON CARD KIT,6,1/19/2011 9:05,2.95,12451,Switzerland
564755,21787,RAIN PONCHO RETROSPOT,2,8/30/2011 10:31,1.63,,United Kingdom
565916,23173,REGENCY TEAPOT ROSES ,2,9/7/2011 16:00,9.95,14156,EIRE
550016,22083,PAPER CHAIN KIT RETROSPOT,12,4/14/2011 10:54,2.95,15416,United Kingdom
544060,84992,72 SWEETHEART FAIRY CAKE CASES,12,2/15/2011 13:08,0.55,13623,United Kingdom
555573,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,6/5/2011 15:46,1.25,15349,United Kingdom
563441,20845,ZINC HEART LATTICE 2 WALL PLANTER,1,8/16/2011 13:13,6.35,13140,United Kingdom
564056,90176E,DIAMANTE NECKLACE GREEN,2,8/22/2011 14:13,7.5,14387,United Kingdom
572550,23101,SILVER STARS TABLE DECORATION,1,10/24/2011 17:06,2.46,,United Kingdom
577531,82578,KITCHEN METAL SIGN,1,11/20/2011 13:58,1.25,,United Kingdom
550512,22268,EASTER DECORATION SITTING BUNNY,2,4/18/2011 16:31,0.85,18069,United Kingdom
578297,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,24,11/23/2011 14:51,3.39,17017,United Kingdom
557854,22382,LUNCH BAG SPACEBOY DESIGN ,10,6/23/2011 11:38,1.65,13268,United Kingdom
561394,23175,REGENCY MILK JUG PINK ,8,7/27/2011 10:10,3.25,17315,United Kingdom
581492,23392,SPACEBOY ROCKET LOLLY MAKERS,2,12/9/2011 10:03,4.13,,United Kingdom
549570,22150,3 STRIPEY MICE FELTCRAFT,2,4/10/2011 15:19,1.95,17550,United Kingdom
569371,21733,RED HANGING HEART T-LIGHT HOLDER,2,10/3/2011 15:52,2.95,14651,United Kingdom
537806,22423,REGENCY CAKESTAND 3 TIER,16,12/8/2010 13:21,10.95,13113,United Kingdom
537135,85099B,JUMBO BAG RED RETROSPOT,3,12/5/2010 12:35,1.95,17059,United Kingdom
554104,16161U,WRAP SUKI AND FRIENDS,25,5/22/2011 14:03,0.42,12705,Germany
548806,21498,RED RETROSPOT WRAP ,25,4/4/2011 12:52,0.42,13098,United Kingdom
567879,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,12,9/22/2011 14:53,0.85,16161,United Kingdom
547830,21832,CHOCOLATE CALCULATOR,1,3/25/2011 15:50,3.29,,United Kingdom
567904,20726,LUNCH BAG WOODLAND,10,9/22/2011 16:34,1.65,12609,Germany
572550,23100,SILVER BELLS TABLE DECORATION,1,10/24/2011 17:06,2.46,,United Kingdom
542541,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1,1/28/2011 14:25,1.63,,United Kingdom
576618,22338,STAR DECORATION PAINTED ZINC ,5,11/15/2011 17:00,0.63,,United Kingdom
539724,22504,CABIN BAG VINTAGE RETROSPOT,30,12/21/2010 13:53,12.75,13029,United Kingdom
551733,22993,SET OF 4 PANTRY JELLY MOULDS,12,5/4/2011 10:15,1.25,13012,United Kingdom
569896,84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,1,10/6/2011 15:58,2.55,,United Kingdom
541576,22630,DOLLY GIRL LUNCH BOX,2,1/19/2011 13:32,1.95,17097,Spain
558812,22349,DOG BOWL CHASING BALL DESIGN,6,7/4/2011 11:35,3.75,16265,United Kingdom
578074,21755,LOVE BUILDING BLOCK WORD,1,11/22/2011 16:06,6.25,17590,United Kingdom
551009,21172,PARTY METAL SIGN ,1,4/26/2011 9:50,4.13,,United Kingdom
545715,21181,PLEASE ONE PERSON METAL SIGN,2,3/7/2011 10:13,4.13,,United Kingdom
570648,22101,MIRROR MOSAIC VOTIVE HOLDER,6,10/11/2011 13:09,2.1,16086,United Kingdom
540359,21703,BAG 125g SWIRLY MARBLES,20,1/6/2011 15:29,0.42,18041,United Kingdom
555150,23161,REGENCY CAKE FORK,6,5/31/2011 15:53,2.46,,United Kingdom
549985,23256,CHILDRENS CUTLERY SPACEBOY ,4,4/13/2011 15:58,4.15,15640,United Kingdom
564754,90038A,GLASS AND PAINTED BEADS BRACELET TO,1,8/30/2011 10:29,3.73,,United Kingdom
572058,22804,PINK HANGING HEART T-LIGHT HOLDER,3,10/20/2011 12:43,2.95,18252,United Kingdom
573585,23354,6 GIFT TAGS 50'S CHRISTMAS ,7,10/31/2011 14:41,1.63,,United Kingdom
566564,23551,PACK OF 12 PAISLEY PARK TISSUES ,12,9/13/2011 12:26,0.39,15522,United Kingdom
566599,22633,HAND WARMER UNION JACK,2,9/13/2011 15:37,2.1,15998,United Kingdom
577794,82494L,WOODEN FRAME ANTIQUE WHITE ,18,11/21/2011 16:48,2.95,14030,United Kingdom
574837,23296,SET OF 6 TEA TIME BAKING CASES,8,11/7/2011 11:33,1.25,15785,United Kingdom
578329,72807C,wet pallet,-408,11/23/2011 17:56,0,,United Kingdom
562960,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,8/11/2011 10:22,1.65,14911,EIRE
537794,21429,RED GINGHAM ROSE JEWELLERY BOX,6,12/8/2010 13:01,1.65,16713,United Kingdom
543985,85150,LADIES & GENTLEMEN METAL SIGN,1,2/15/2011 9:44,4.79,,United Kingdom
560865,23284,DOORMAT KEEP CALM AND COME IN,4,7/21/2011 14:00,7.95,,United Kingdom
572292,23106,ZINC HEARTS PLANT POT HOLDER,2,10/23/2011 12:56,2.89,16017,United Kingdom
540995,21931,JUMBO STORAGE BAG SUKI,1,1/13/2011 9:30,4.13,,United Kingdom
576190,23322,LARGE WHITE HEART OF WICKER,2,11/14/2011 11:46,2.95,15039,United Kingdom
541252,22766,PHOTO FRAME CORNICE,4,1/16/2011 13:41,2.95,13064,United Kingdom
551997,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,5/5/2011 15:47,2.46,,United Kingdom
556092,22379,RECYCLING BAG RETROSPOT ,2,6/8/2011 15:25,4.96,,United Kingdom
536637,20733,GOLD MINI TAPE MEASURE ,1,12/2/2010 11:35,0.85,18041,United Kingdom
573665,22560,TRADITIONAL MODELLING CLAY,10,10/31/2011 16:24,1.25,13982,United Kingdom
563532,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,12,8/17/2011 11:04,5.95,17511,United Kingdom
563094,22427,ENAMEL FLOWER JUG CREAM,1,8/11/2011 17:35,5.95,14525,United Kingdom
540953,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,1/12/2011 13:16,1.25,14587,United Kingdom
581023,22367,CHILDRENS APRON SPACEBOY DESIGN,2,12/7/2011 10:35,4.96,,United Kingdom
552675,22980,PANTRY SCRUBBING BRUSH,1,5/10/2011 15:07,3.29,,United Kingdom
563076,22384,LUNCH BAG PINK POLKADOT,200,8/11/2011 16:12,1.45,14646,Netherlands
547716,22502,PICNIC BASKET WICKER SMALL,4,3/25/2011 8:52,5.95,16833,United Kingdom
562553,15056N,EDWARDIAN PARASOL NATURAL,2,8/5/2011 16:34,12.46,,United Kingdom
553767,85099B,JUMBO BAG RED RETROSPOT,1,5/19/2011 10:46,4.13,,United Kingdom
548612,22993,SET OF 4 PANTRY JELLY MOULDS,4,4/1/2011 11:34,1.25,13137,United Kingdom
568013,22307,GOLD MUG BONE CHINA TREE OF LIFE,12,9/23/2011 11:39,1.25,17480,United Kingdom
576249,23081,GREEN METAL BOX ARMY SUPPLIES,1,11/14/2011 13:47,8.25,17811,United Kingdom
547387,23009,I LOVE LONDON BABY GIFT SET,6,3/22/2011 16:00,14.95,12539,Spain
549831,85099B,JUMBO BAG RED RETROSPOT,100,4/12/2011 13:10,1.79,14844,United Kingdom
563928,23207,LUNCH BAG ALPHABET DESIGN,2,8/21/2011 15:17,1.65,17059,United Kingdom
568013,23130,MISTLETOE HEART WREATH GREEN,4,9/23/2011 11:39,4.15,17480,United Kingdom
571442,23269,SET OF 2 CERAMIC CHRISTMAS TREES,6,10/17/2011 13:39,1.45,17049,United Kingdom
580503,47566,PARTY BUNTING,3,12/4/2011 13:20,4.95,13956,United Kingdom
551282,22417,PACK OF 60 SPACEBOY CAKE CASES,1,4/27/2011 13:44,0.55,16919,United Kingdom
573069,23493,VINTAGE DOILY TRAVEL SEWING KIT,4,10/27/2011 13:58,1.95,18077,United Kingdom
578065,20973,12 PENCIL SMALL TUBE WOODLAND,4,11/22/2011 15:41,1.25,,United Kingdom
567935,22384,LUNCH BAG PINK POLKADOT,10,9/22/2011 18:07,1.65,13320,United Kingdom
572096,22187,GREEN CHRISTMAS TREE CARD HOLDER,5,10/20/2011 15:20,1.95,16813,United Kingdom
551012,84997d,CHILDRENS CUTLERY POLKADOT PINK,2,4/26/2011 10:32,8.29,,United Kingdom
544097,21194,PINK  HONEYCOMB PAPER FAN,24,2/16/2011 9:56,2.1,12455,Cyprus
560772,21246,RED RETROSPOT BIG BOWL,1,7/20/2011 16:12,4.13,,United Kingdom
552819,82583,HOT BATHS METAL SIGN,72,5/11/2011 12:50,1.85,16652,United Kingdom
574950,23229,VINTAGE DONKEY TAIL GAME ,1,11/8/2011 9:29,7.46,,United Kingdom
544931,84991,60 TEATIME FAIRY CAKE CASES,24,2/24/2011 18:59,0.55,13501,Switzerland
544468,21868,POTTING SHED TEA MUG,12,2/21/2011 8:33,1.25,,EIRE
546972,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,3/18/2011 12:04,7.46,,United Kingdom
544129,21955,DOORMAT UNION JACK GUNS AND ROSES,10,2/16/2011 11:54,6.75,13199,United Kingdom
571464,21755,LOVE BUILDING BLOCK WORD,3,10/17/2011 14:28,6.25,14805,United Kingdom
541018,47566,PARTY BUNTING,4,1/13/2011 12:03,4.65,14978,United Kingdom
554348,22606,WOODEN SKITTLES GARDEN SET,4,5/24/2011 8:49,12.75,13523,United Kingdom
537641,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,12/7/2010 15:32,21.23,,United Kingdom
542617,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,2,1/30/2011 15:48,4.25,17463,United Kingdom
554981,22383,LUNCH BAG SUKI DESIGN ,1,5/29/2011 12:06,1.65,17613,United Kingdom
555947,21845,DAIRY MAID STRIPE MUG,36,6/8/2011 10:45,0.79,14911,EIRE
572858,22094,RED RETROSPOT TISSUE BOX,6,10/26/2011 12:36,0.39,13571,United Kingdom
551718,16207B,PINK HEART RED HANDBAG,1,5/3/2011 16:06,2.46,,United Kingdom
552654,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,5/10/2011 14:20,2.95,15756,United Kingdom
566595,21213,PACK OF 72 SKULL CAKE CASES,600,9/13/2011 15:03,0.42,18251,United Kingdom
