id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
128421,France,"The unmistakable yet subtle notes of rose water appear as though they were drizzled over ripe juicy peach flesh. The palate boosts these generous fruit flavors with soft and measured residual sweetness. The medium-dry body is gentle, supple, fluid and generous but punctuated with sprightly, aromatic citrus to strike a harmonious balance. The finish is subtle, clean and perfumed with rose petals. Drink now through 2030.",Furstentum Grand Cru Clos des Capucins,94,64.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Weinbach 2015 Furstentum Grand Cru Clos des Capucins Gewurztraminer (Alsace),Gewürztraminer,Domaine Weinbach
42631,Italy,"This 100% Sangiovese shows aromas of stewed prune, menthol, star anise and a whiff of coconut. The evolved palate shows raisin, dried black cherry and sweet vanilla. Wood tannins leave a somewhat astringent close.",Dròmos L'Altro,89,44.0,Tuscany,Maremma Toscana,,Kerin O’Keefe,@kerinokeefe,Poggio Verrano 2009 Dròmos L'Altro  (Maremma Toscana),Sangiovese,Poggio Verrano
42114,Italy,"This lean and bracing wine offers raw cherry and powdered sage notes. Astringent, raspy tannins leave a dry finish.",Stardè,83,25.0,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Dezzani 2013 Stardè  (Barbaresco),Nebbiolo,Dezzani
16593,US,"Big for a Riesling, this has concentrated, sappy, rich tropical-fruit flavors. The grapes used were sourced from the Lawrence Vineyard on the Royal Slope. It has a fair amount of residual sugar, adding extra richness. Succulent peach, apricot and papaya notes sends lip-licking flavors deep into the finish.",Imperium,92,17.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Elevation Cellars 2011 Imperium Riesling (Columbia Valley (WA)),Riesling,Elevation Cellars
51404,France,"This is smooth and lush, with its tannins softened by ripe berry fruit and a strong presence of spicy wood. It has weight, density and, on the finish, fruitiness.",,85,,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Bois de Rolland 2009  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Bois de Rolland
105608,Italy,"Made with 85% Carignano, 10% Cabernet Sauvignon and 5% Merlot, this open with aromas of black-skinned berry, cedar and oak. The soft, round palate offers fleshy black cherry, black currant, licorice and ground pepper alongside soft acidity and smooth, silky tannins. Drink through 2020.",Barrua,90,54.0,Sicily & Sardinia,Isola dei Nuraghi,,Kerin O’Keefe,@kerinokeefe,Agricola Punica 2012 Barrua Red (Isola dei Nuraghi),Red Blend,Agricola Punica
110419,Italy,"This wine's violet, baking spice and herb aromas carry over to its bright, straightforward palate together with sour cherry, pomegranate and a blast of orange zest. Bracing tannins and racy acidity, although assertive, provide support.",Batù,87,25.0,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Cantine Povero 2014 Batù  (Barbaresco),Nebbiolo,Cantine Povero
71056,Italy,"Delicate and pink, this fragrant rosé offers immediate floral tones that recall rose, violet and lavender. There's good quality of fruit here: It's lively and vibrant and the wine imparts both power and freshness on the close.",Rosa di Salsola,86,16.0,Southern Italy,Puglia,,,,Tenuta Coppadoro 2007 Rosa di Salsola Montepulciano (Puglia),Montepulciano,Tenuta Coppadoro
58909,US,"This wine is subtle at first, but each sip brings more richness, nuance and layers. Soft, lightly spicy vanilla aromas lead the nose while Bosc pear, cream and marzipan flavors unfold on the palate. The texture is rich from the beginning and seems to grow more luxurious as it opens, lingering long into the finish.",Teal Bartolucci Vineyards Big Valley Ranch Made With Organically Grown Grapes,93,33.0,California,Lake County,,Jim Gordon,@gordone_cellars,Chacewater 2014 Teal Bartolucci Vineyards Big Valley Ranch Made With Organically Grown Grapes Chardonnay (Lake County),Chardonnay,Chacewater
76076,US,"This is a hearty coming-together of Cabernet Sauvignon, Zinfandel, Syrah and Petite Sirah. It dances in baked plum and raisin as a tartness of cherry and savory dried herb counterbalances the rich ripeness and sizable tannin.",MIXT,88,50.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Sequum 2013 MIXT Red (Napa Valley),Red Blend,Sequum
85532,Italy,"Intense aromas of red-skinned berry, fragrant blue flower, Oriental spice and a whiff of graphite take center stage. The taut, chewy palate doles out Marasca cherry, blackberry, anise, mocha and a peppery note alongside bright acidity and polished, fine-grained tannins.",,93,80.0,Southern Italy,Colli di Salerno,,Kerin O’Keefe,@kerinokeefe,Montevetrano 2013 Red (Colli di Salerno),Red Blend,Montevetrano
123012,US,"This wine displays brooding aromas of dried herbs, Bing cherry, dusty chocolate, black licorice, cinnamon and high-toned barrel spices. It's medium bodied, supple and palate-coating in feel, with tart cranberry flavors on the finish.",,90,19.0,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,@wawinereport,San Juan Vineyards 2011 Cabernet Sauvignon (Horse Heaven Hills),Cabernet Sauvignon,San Juan Vineyards
14236,France,"Bold and fruity, this is laden with bitter cherry and juicy plum flavors. The tannins are light and attractive, with juicy, refreshing acidity. Age this for a few more months.",L'Enfer des Balloquets,88,17.0,Beaujolais,Brouilly,,Roger Voss,@vossroger,Robert Perroud 2011 L'Enfer des Balloquets  (Brouilly),Gamay,Robert Perroud
54898,Italy,"Structure and finesse come together nicely on this sleek red. It opens with aromas of baked earth, underbrush and blue flowers while the palate delivers ripe plum, dried black cherry, mint and tobacco. Firm, fine-grained tannins and fresh acidity carry the savory flavors. Drink through 2018.",Campopazzo,90,19.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Monterinaldi 2012 Campopazzo  (Chianti Classico),Red Blend,Castello di Monterinaldi
102519,US,"This blend of Grenache (63%), Tempranillo (25%) and Syrah offers barrel notes of fresh brewed coffee, woodspice and vanilla bean along with red and blue fruit. It's silky-soft with a creamy feel backed by grainy tannins.",The Spaniard Premium,89,20.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Thurston Wolfe 2012 The Spaniard Premium Red (Columbia Valley (WA)),Red Blend,Thurston Wolfe
108214,US,"Smoke, red cherry and crushed black rocks combine for the intriguing nose of this bottling that includes 14% Malbec. It's juicy on the palate but put together very well, with ripe red cherry serving as the backbone to roasted meat, black licorice, dill and molasses flavors.",,91,28.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Four Sisters Ranch 2013 Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Four Sisters Ranch
78569,US,"Cola and cranberry juice decorate the crushed asphalt and light peppercorn notes of the nose on this bottling by Adam Lazarre and company. The palate plays the slightly underripe card, with Kalamata olive and green-peppercorn notes spicing up the more standard cranberry and pomegranate flavors. It's quite vibrant and zesty.",,87,11.0,California,Central Coast,Central Coast,Matt Kettmann,@mattkettmann,Cycles Gladiator 2014 Pinot Noir (Central Coast),Pinot Noir,Cycles Gladiator
86311,Italy,"From a blend of 90% Sangiovese and 10% Cabernet Sauvignon and Merlot comes this earthy wine with aromas of underbrush, tobacco, leather and meat juices. The palate offers juicy black cherry and plum layered with chocolate and coffee alongside somewhat astringent tannins.",Famiglia Zingarelli Riserva,88,24.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Rocca delle Macìe 2010 Famiglia Zingarelli Riserva  (Chianti Classico),Red Blend,Rocca delle Macìe
91895,US,"Closed and muted on the nose at first, this wine shows varietal scents that include blue and red berry fruit and dried sage. Softly textured, it's an approachable middle-of-the-road Syrah.",Estate Grown,86,35.0,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Broadway Vineyards 2013 Estate Grown Syrah (Carneros),Syrah,Broadway Vineyards
52107,Italy,"Red and black berry, dark spice and Mediterranean herb aromas lead the nose on this straightforward, friendly wine. The juicy, savory palate offers crushed black cherry, black berry, dried herb and peppercorn alongside smooth, enveloping tannins.",Primo Scuro,88,17.0,Sicily & Sardinia,Cannonau di Sardegna,,Kerin O’Keefe,@kerinokeefe,Mesa 2013 Primo Scuro  (Cannonau di Sardegna),Cannonau,Mesa
89443,France,"Dominated by Merlot, but with sizable chunks of other Bordeaux grapes, this is finely polished, wood-aged wine. It has perfumed spice and dry tannins from the wood. The fruit balances well, showing wild blackberry and licorice. Age for 2–3 years.",,90,21.0,Southwest France,Côtes de Bergerac,,Roger Voss,@vossroger,Château les Tours des Verdots 2006 Red (Côtes de Bergerac),Bordeaux-style Red Blend,Château les Tours des Verdots
40031,Italy,"This Prosecco Brut (made with 5% Chardonnay for extra smoothness) delivers floral aromas of dried lavender and rose backed by mineral tones and pulpy peach. It's a lively and generous wine made by Franco Adami, one of the most charismatic and enthusiastic producers in Prosecco land.",Bosco di Gica Brut,87,18.0,Veneto,Prosecco di Valdobbiadene,,,,Adami NV Bosco di Gica Brut  (Prosecco di Valdobbiadene),Prosecco,Adami
26277,Austria,"Zesty flavours of both yeast and grapefruit dominate the nose, they are joined on the palate by peppery, even more yeasty freshness. This is fresh and zippy, but generous, too, and fizzes ever so slightly.",Kremser Goldberg,88,18.0,Kremstal,,,Anne Krebiehl MW,@AnneInVino,Winzer Krems 2015 Kremser Goldberg Grüner Veltliner (Kremstal),Grüner Veltliner,Winzer Krems
95938,Italy,"Subtle scents of white blossom, citrus and dried herb are delivered to the nose. The straightforward, refreshing palate offers pear and green apple alongside bracing acidity. A mineral note signals the finish.",,87,18.0,Northeastern Italy,Alto Adige,,Kerin O’Keefe,@kerinokeefe,Elena Walch 2014 Pinot Grigio (Alto Adige),Pinot Grigio,Elena Walch
37543,Israel,"A pleasing nose of citrus laced with lavender paves the way for flavors of lemon-lime, peach and ripe red plum. There is a fleeting sense of stiffness at first sip that is quickly overcome by brightness of fruit that culminates in an apricot finish.",,88,50.0,Judean Hills,,,Mike DeSimone,@worldwineguys,Clos de Gat 2013 Chardonnay (Judean Hills),Chardonnay,Clos de Gat
108306,France,The producer has the largest nursery of old grape varieties in southwest France and from it has plucked the Manseng Noir to blend with Merlot. The result is a rich wine with ripe Merlot red fruits that are given a more tannic character with the Manseng. There is a fresh juicy aftertaste that allows it to be drunk now.,Moonseng,87,15.0,Southwest France,Côtes de Gascogne,,Roger Voss,@vossroger,Producteurs Plaimont 2014 Moonseng Red (Côtes de Gascogne),Red Blend,Producteurs Plaimont
3458,US,"This very focused wine is deeply colored, has smoky, meaty aromas and concentrated fruit flavors. It is full bodied, firm and moderately tannic in texture.",,88,15.0,California,Sierra Foothills,Sierra Foothills,Jim Gordon,@gordone_cellars,Casto Oaks 2014 Syrah (Sierra Foothills),Syrah,Casto Oaks
4426,US,"Browned butter, toasted almonds, sea salt and peach blossoms converge for a compelling nose on this twist-top appellation blend. It's a full Chardonnay on the sip, with Meyer lemon peel, Gala apple and savory sea salt, all cut by a racy line of acidity.",,89,25.0,California,Monterey County,Central Coast,Matt Kettmann,@mattkettmann,Bernardus 2015 Chardonnay (Monterey County),Chardonnay,Bernardus
34227,US,"A fine value, the 2009 Walla Walla Valley Cabernet is sourced from Spofford Station and Lefore vineyards. Bright and spicy, it spent 28 months in almost-neutral French oak. Cranberry and currant fruit is forward and precise, with the balance to age another 6–8 years.",,88,20.0,Oregon,Walla Walla Valley (OR),Oregon Other,Paul Gregutt,@paulgwine ,Lujon 2009 Cabernet Sauvignon (Walla Walla Valley (OR)),Cabernet Sauvignon,Lujon
62268,Italy,"One of the firm's single-vineyard bottlings, this opens with aromas of truffle, ripe bluish-black fruit, just turned soil and a whiff of purple flower. Fermented and aged in clay vessels, the round, vibrant palate delivers juicy wild cherry, crushed raspberry, white pepper and grilled herb. It's well balanced, with fresh acidity and soft tannins.",Sgarzon,94,50.0,Northeastern Italy,Vigneti delle Dolomiti,,Kerin O’Keefe,@kerinokeefe,Foradori 2012 Sgarzon Teroldego (Vigneti delle Dolomiti),Teroldego,Foradori
109897,France,"Located just south of Margaux, this estate has produced an attractive wine that plays on the fruit of the vintage. The fresh black-currant character is enhanced by light flavors of wood aging. It will age for a few years, so drink from 2018.",,89,16.0,Bordeaux,Haut-Médoc,,Roger Voss,@vossroger,Château Cambon la Pelousse 2013  Haut-Médoc,Bordeaux-style Red Blend,Château Cambon la Pelousse
15293,US,"This bracing, precisely crafted wine emphasizes crispness and attractively lean fruit flavors over richness, and it will be great with appetizers and seafood, even raw oysters. It's fresh, clean and inviting.",,90,32.0,California,Mendocino,,Jim Gordon,@gordone_cellars,Liana Estates 2015 Viognier (Mendocino),Viognier,Liana Estates
121217,US,"This new wine from the family that founded Navarro Vineyards takes a fascinating twist on Anderson Valley style, combining very concentrated, dark-fruit and black-pepper flavors on a relatively light body. It's easy to enjoy the black cherry, clove and wood-smoke notes, while feeling the lithe, moderately tannic texture lifting the mouthfeel.",,92,39.0,California,Anderson Valley,,Jim Gordon,@gordone_cellars,Pennyroyal Farm 2013 Pinot Noir (Anderson Valley),Pinot Noir,Pennyroyal Farm
119642,Italy,"Combining finesse and structure, this impressive wine opens with alluring aromas of mature berry, pressed rose, aromatic herb, star anise, new leather and a balsamic note. The palate shows depth and tension, offering raspberry compote, Marasca cherry, licorice, clove and pipe tobacco alongside taut refined tannins. Hold for even more complexity. Drink 2019–2031.",Rabajà Riserva,97,58.0,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Produttori del Barbaresco 2011 Rabajà Riserva  (Barbaresco),Nebbiolo,Produttori del Barbaresco
