WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,NPHI,PEF,DTC,SP,ROP,DTS,DCAL,DRHO,LITHOFACIES
16/2-11 A,2137.9872,475588.3438,6519093.5,-1850.764648,CROMER KNOLL GP.,Roedby Fm.,9.86806488,,1.509547949,1.45312953,2.320949316,77.99699402,0.330126792,3.962586403,111.7301865,,7.68877697,265.3600464,,0.001927081,80000
16/10/2001,2146.22379,444158.5625,6435556,-2121.087646,ROGALAND GP.,Sele Fm.,12.40620041,,0.67351234,0.527139247,2.287619352,67.25445557,0.364176542,3.893633127,133.8141327,85.48916626,13.1837101,,-0.093799591,-0.019254722,65000
15/09/2017,981.7819984,438592.125,6478953,-959.7561646,NORDLAND GP.,Utsira Fm.,16.26832008,,0.933045328,1.074380875,1.913252354,70.94595337,,1.777623892,143.0290527,30.71292305,134.3639221,,,0.057871368,65000
15/09/2015,1724.36,436812.125,6462996,-1699.279907,HORDALAND GP.,Utsira Fm.,14.65305138,0.847339571,0.847339571,0.825842798,2.027664185,70.7357254,0.490450263,2.712717295,77.01132202,68.29355621,51.13397217,,2.471436977,0.120360084,65000
15/09/2015,1220.48,436812.8438,6462991.5,-1195.443604,HORDALAND GP.,Utsira Fm.,14.73641491,1.135433316,1.135433316,1.133194447,1.850571275,76.76724243,0.496946454,1.762362242,148.0098419,60.24485779,46.47623062,,2.486415625,0.051718779,65000
15/09/2013,3091.144,437603.75,6470983.5,-3065.583984,VESTLAND GP.,Smith Bank Fm.,9.182498932,,2.436449528,2.258512735,2.475495338,95.38939667,0.333815932,,91.2182312,133.9730682,4.300159931,,,0.03540758,65000
16/11-1 ST3,1664.377201,474585.7813,6436505,-1635.193359,SHETLAND GP.,Hod Fm.,12.6615963,,1.142091393,0.760112584,,11.8921175,,,83.92034149,41.76259995,18.9954319,,,,70032
15/09/2015,1660.976,436812.2188,6462994.5,-1635.907227,HORDALAND GP.,Utsira Fm.,16.93340111,0.919473708,0.919473708,0.899033189,1.991058826,70.25000763,0.577666938,3.165481091,170.4340515,68.5042572,55.51272583,,4.683397293,0.125371635,65000
16/2-11 A,2105.9152,475581,6519079,-1823.088867,CROMER KNOLL GP.,Roedby Fm.,12.82530022,,1.539012194,1.562651277,2.335050106,82.26488495,0.309560239,4.582952976,115.6622849,,0.896256208,277.2134399,,0.081169359,80000
15/09/2015,2324.152,436806.5938,6463010.5,-2298.857422,ROGALAND GP.,Sele Fm.,13.38456535,1.047296524,1.047296524,0.851896882,2.386393786,98.72119904,0.380955339,2.78951478,117.0249329,87.96827698,24.13429833,,1.134564519,0.055102259,65000
15/09/2015,2895.672,436799.0625,6463018,-2870.22998,HEGRE GP.,Skagerrak Fm.,8.116085053,1.670395017,1.670395017,1.59828496,2.481284618,71.70617676,0.225263804,5.464354515,83.93339539,115.7026367,14.10249615,,-0.383914679,-0.019364141,65000
15/09/2015,745.936,436817.2813,6462991,-720.9298096,NORDLAND GP.,,17.67862701,1.318060041,1.318060041,1.591374397,1.951699138,73.48708344,,2.330342054,169.1361542,53.80570221,29.22964668,,0.178627268,0.008059883,65000
16/10/2001,3064.75979,444184.3125,6435594,-3038.184814,VESTLAND GP.,Skagerrak Fm.,8.962935448,,1.376743436,1.668378472,2.494331837,44.42905045,0.205578521,3.384763956,80.69564056,114.3993759,7.533596039,,0.46293518,0.004713364,30000
16/2-11 A,2118.3792,475583.875,6519085,-1833.780029,CROMER KNOLL GP.,Roedby Fm.,9.285330772,,1.811060906,1.782099843,2.383309841,66.36221314,0.28107354,3.823404551,108.9100418,,10.10270214,245.1829681,,-0.012209618,80000
15/09/2013,1053.432,437640.9063,6470975.5,-1028.38562,NORDLAND GP.,Utsira Fm.,23.2656002,,0.763212025,0.835587263,1.491480947,54.73298645,,1.103716612,149.7604675,32.46018219,54.81084442,,,0.007104566,65000
15/09/2017,853.4939984,438591.4688,6478952,-831.4730835,NORDLAND GP.,Utsira Fm.,17.86917114,,0.661933839,0.829167843,1.989595056,29.83129883,,1.573933363,150.0164032,24.03742027,111.1816788,,,-0.000183107,30000
15/09/2013,1101.768,437640.8438,6470975.5,-1076.720215,NORDLAND GP.,Utsira Fm.,18.18702889,,1.349972844,1.483659983,1.728632808,67.35357666,,1.466185808,147.538971,49.23750687,33.2509346,,,0.061365731,65000
16/10/2003,1979.493599,460432.25,6453746.5,-1939.324829,ROGALAND GP.,Lista Fm.,13.20268536,0.430702031,0.431556195,0.470495313,2.170002461,104.1495895,,5.424033642,119.1474457,88.59207916,49.5,,0.952689588,0.064355359,65000
16/10/2003,625.3255993,460418.5938,6453752,-585.3051758,NORDLAND GP.,,18.95220375,0.963767231,0.961781383,1.777563572,,127.4265366,,,141.5448914,504.6052551,23.14999962,,1.452205062,,65000
15/09/2013,1639.544,437637.375,6470978.5,-1614.454468,HORDALAND GP.,Utsira Fm.,14.24695683,,0.881650269,0.880914092,2.018066883,62.74121475,0.48370704,2.667485714,148.7302399,58.02028656,40.58655167,,,-0.000174005,65000
15/09/2013,1882.288,437631.2188,6470978.5,-1857.115356,HORDALAND GP.,Utsira Fm.,12.76978874,,0.850704789,0.749201298,2.329420328,70.57995606,0.442322701,5.350020409,148.0603027,61.94297028,27.28467941,,,-0.00205718,65000
16/11-1 ST3,1337.121201,474568.5,6436488,-1310.104248,HORDALAND GP.,,13.91260624,,0.991676748,0.781693041,,55.42487335,,,177.1918945,49.94325256,5.529174328,,,,65000
16/10/2003,1063.237599,460420.4063,6453750.5,-1023.205994,HORDALAND GP.,Utsira Fm.,19,0.922983825,0.915013254,1.19803524,,149.2419586,,,147.7661591,,30.88000107,,1.499999881,,65000
15/09/2013,2775.592,437612.0938,6470983.5,-2750.150635,VESTLAND GP.,Hugin Fm.,8.418347359,4.335446358,9.8789711,4.577252388,2.435640097,43.53528214,0.199804887,3.378349304,89.15932465,99.5287323,1.834393144,,,-0.004970831,30000
15/09/2015,2993.712,436796.125,6463019,-2968.220703,HEGRE GP.,Skagerrak Fm.,7.712249279,1.797893643,1.797893643,1.209596753,2.434584618,50.22333527,0.228325009,7.846335888,81.64681244,103.7997589,14.32398701,,-0.787750542,-0.018716956,65030
15/09/2013,856.44,437642.1875,6470974,-831.4053345,NORDLAND GP.,,23.2656002,,0.770577192,0.893434823,1.44557035,33.64799881,,1.06218946,135.475174,25.77482033,34.08217621,,,0.005217589,30000
15/09/2015,3168.816,436791.4688,6463021,-3143.244873,HEGRE GP.,Skagerrak Fm.,7.688463688,0.909201264,0.909201264,0.752451956,2.362878323,57.20964432,0.279983014,3.876467705,86.04511261,130.608078,26.33327866,,-0.811536133,-0.021793505,65030
15/09/2013,1823.008,437632.8125,6470978.5,-1797.85791,HORDALAND GP.,Utsira Fm.,12.5582962,,0.692724884,0.628400028,2.02252245,84.44803619,0.485888988,2.590993643,148.9418182,60.88260651,18.07655144,,,-0.006017729,65000
16/2-11 A,966.8271995,475293.1875,6518440.5,-939.8630981,HORDALAND GP.,Skade Fm.,12.41231728,,0.713616252,0.715881228,2.026725769,37.9346199,0.340522438,2.380452871,138.9572754,,23.3813076,,,-0.018809637,30000
16/11-1 ST3,2187.105201,,,,VESTLAND GP.,Sandnes Fm.,12.98043156,1464.654297,,,2.564379454,20.66627312,0.057930026,,64.29781342,,13.43350506,,,0.001618625,30000
15/09/2017,1359.197998,438593.9688,6478952,-1337.15979,HORDALAND GP.,Utsira Fm.,15.02925968,1.064096093,1.316949964,1.410380244,1.887146234,61.41244888,0.556276262,3.479626417,143.0935516,34.61242676,24.53882408,,,0.043697469,65000
16/11-1 ST3,716.0492007,474566.5938,6436486,-689.0401001,NORDLAND GP.,,13.03526211,,1.288223386,1.075266838,,57.01890564,,,176.0711823,48.40093613,6.901933193,,,,65000
16/02/2016,1450.198396,476768.2813,6523588.5,-1423.833374,HORDALAND GP.,Skade Fm.,12.9228859,,0.653404295,0.649121821,2.175097227,124.8249359,0.443365753,4.59267664,148.636734,,39.09252167,,,0.019306682,65000
15/09/2017,2755.165998,438597.0625,6478968.5,-2732.962158,VESTLAND GP.,Skagerrak Fm.,8.464256287,7.072218895,4.836862087,3.319972515,2.389298916,58.48139954,0.201356322,4.738531113,97.48032379,38.10990524,1.203380227,,,-0.013866379,30000
16/02/2016,1270.990396,476768.1563,6523588.5,-1244.625366,HORDALAND GP.,Skade Fm.,12.98871803,,0.937708795,0.926831782,2.124698162,87.60149384,0.430301666,3.847913027,136.3100433,,34.36101914,,,0.00731607,65000
16/2-11 A,820.2991995,475280.0625,6518416.5,-796.1448364,NORDLAND GP.,Utsira Fm.,12.36311722,,0.781060875,0.780331969,2.037423372,38.90623856,0.340541363,3.620856524,138.3365021,,40.55176926,,,-0.003598268,30000
15/09/2017,2189.573998,438597.1875,6478961.5,-2167.442627,HORDALAND GP.,Utsira Fm.,13.44352341,0.801906467,0.727250457,0.638775051,2.251666784,60.58116531,0.480607301,4.391601086,124.8429031,42.14051819,16.73423576,,,0.0054,65000
16/11-1 ST3,1464.497201,474569.0938,6436488.5,-1437.476196,HORDALAND GP.,,15.468997,,0.71985805,0.527741909,,22.32975388,,,160.1986542,52.33670425,6.532542705,,,,65000
15/09/2013,2933.216,437608.0313,6470984,-2907.717773,VESTLAND GP.,Smith Bank Fm.,8.533849716,,2.320931673,2.269412756,2.522412777,92.80044556,0.279817522,3.66090703,86.07102966,126.1770935,4.207242489,,,-0.022345178,65000
15/09/2013,2115.76,437623.6563,6470981,-2090.443359,HORDALAND GP.,Utsira Fm.,22.27759552,,0.486685723,0.504520118,2.064353704,42.07759476,0.545307756,5.328985691,142.5053101,66.97195435,50.64268875,,,0.042510357,30000
16/11-1 ST3,1928.857201,,,,SHETLAND GP.,Hod Fm.,13.30032063,1.629139304,,,2.467102289,6.888323307,0.116314843,,71.43534851,,19.01317596,,,-0.007333155,70032
16/11-1 ST3,824.1212007,474566.9375,6436486.5,-797.1107788,NORDLAND GP.,,12.31602573,,1.392558813,1.231840134,,58.7589035,,,190.509079,49.15266419,6.669813156,,,,65000
15/09/2015,1243.28,436812.8438,6462991.5,-1218.243042,HORDALAND GP.,Utsira Fm.,14.29651451,1.240263701,1.240263701,1.265334845,1.888326526,75.77849579,0.523445249,1.912454367,149.8031464,60.46271515,57.45837784,,2.046511889,0.055715259,65000
16/1-6 A,1281.315735,459497.9688,6539426,-1250.129639,HORDALAND GP.,Skade Fm.,8.572800636,,1.204365253,1.238065243,2.125983715,60.35390472,0.42635724,3.682239056,134.3152313,,30.79763794,,,,65000
16/11-1 ST3,2478.337201,,,,ZECHSTEIN GP.,Smith Bank Fm.,12.48713493,,,,,8.778172493,,,68.47437286,,5.558683872,,,,88000
15/09/2017,492.7979984,438591.9688,6478951.5,-470.7845764,NORDLAND GP.,,19.26898956,,1.585047841,1.502053022,2.034223795,74.39382935,,41.53259277,169.8416596,4.720088482,22.47890472,,,-0.556378543,65000
16/02/2016,1758.758396,476768.2188,6523588.5,-1732.393433,SHETLAND GP.,Hod Fm.,12.35946178,,1.987961412,1.971046805,2.409519196,26.42849541,0.140051484,4.435863018,83.64822388,,38.34718704,174.3599243,,0.006988696,70000
15/09/2013,544.232,437642.3438,6470973,-519.2040405,NORDLAND GP.,,19.51986313,,1.499388695,1.81220603,2.062012196,72.7609787,,2.089363813,155.8529968,29.92048454,42.43123627,,,0.006336671,65000
16/02/2016,1124.614396,476768.1563,6523588.5,-1098.249756,HORDALAND GP.,Skade Fm.,12.44664955,,1.087683916,1.103388906,2.243307829,137.4531403,0.429387808,5.8244977,136.2145081,,39.04728699,,,0.028665219,65000
15/09/2013,1462.464,437640.2188,6470978,-1437.402466,HORDALAND GP.,Utsira Fm.,15.50677967,,0.966646791,0.990375876,2.044770956,82.46231842,0.578689516,2.599536657,139.95607,55.09405136,37.54584885,,,0.007882988,65000
16/11-1 ST3,851.0252007,474567,6436486.5,-824.0144043,NORDLAND GP.,,13.13820744,,1.214920402,1.078475714,,49.37882233,,,182.3143768,48.95994186,7.457947254,,,,65000
15/09/2015,1156.184,436812.9375,6462990.5,-1131.151123,HORDALAND GP.,Utsira Fm.,17.48887825,1.385664702,1.385664702,1.466203451,2.012626409,62.60097504,0.576341093,2.311166048,140.8986206,60.61500931,29.58574867,,-0.011123477,0.013181,65000
15/09/2015,2391.944,436806.1875,6463011,-2366.641602,ROGALAND GP.,Lista Fm.,14.74207306,0.741142213,0.741142213,0.692258954,2.194219828,46.08427048,0.405470222,2.662026882,121.2618103,89.77351379,31.38064194,,2.492077589,0.212829784,65000
16/10/2001,814.5517898,444150.7813,6435550,-789.5039063,NORDLAND GP.,,17.625,0.631144583,1.071848631,1.120132446,,110.2310562,,,155.8847656,78.19933319,21.1529026,,0.125,,65000
16/2-11 A,756.6111995,475279,6518414,-732.6052246,NORDLAND GP.,,12.7382822,,1.150552034,1.157959938,2.057776451,137.6007233,0.505722165,5.848432064,141.3356171,,18.18874931,,,0.020568302,65000
15/09/2013,2438.152,437617.2813,6470981.5,-2412.764893,ROGALAND GP.,Heimdal Fm.,12.04848099,0.998805225,0.75365597,0.609606087,2.100184441,25.97568131,0.373376071,3.487758875,115.7713089,70.46473694,31.83752823,,,-0.012697716,30000
16/11-1 ST3,1971.265201,,,,SHETLAND GP.,Hod Fm.,13.34874725,0.997070074,,,2.43129468,5.502981186,0.174033582,,80.41150665,,8.844190598,,,0.001228754,70032
15/09/2013,1639.24,437637.375,6470978.5,-1614.150513,HORDALAND GP.,Utsira Fm.,14.14065647,,0.875847757,0.85114342,2.011608601,66.87229157,0.484156609,2.448466539,149.675766,57.76895905,39.46882248,,,-0.001071756,65000
16/10/2003,1180.885599,460421.4063,6453750.5,-1140.847168,HORDALAND GP.,Utsira Fm.,19,1.22243166,1.200238824,1.876947284,,138.3524628,,,138.2787781,513.2729492,17.17000008,,1.499999881,,65000
16/2-11 A,2088.5872,475577,6519071,-1808.225464,CROMER KNOLL GP.,Roedby Fm.,10.75971508,,1.11725688,1.146188855,,87.15459442,0.377453655,,112.5172806,,24.23900604,263.9175415,,,80000
16/11-1 ST3,735.3532007,474566.6563,6436486,-708.3438721,NORDLAND GP.,,13.20525551,,1.183551192,0.96289283,,59.26452637,,,187.4305267,47.75790787,5.414513111,,,,65000
15/09/2013,2473.112,437616.5938,6470981.5,-2447.718018,SHETLAND GP.,Tor Fm.,12.25385666,8.248374939,6.011160851,5.911937714,2.563603401,13.2661581,0.118748188,5.332700253,62.68276596,78.69769287,4.066833973,,,-0.014237855,70000
16/10/2003,825.3575993,460419.5,6453751,-785.3293457,NORDLAND GP.,,18.30200195,0.790466905,0.799897075,1.097895622,,144.2557831,,,150.7674103,510.8051148,24.01000023,,0.801998675,,65000
15/09/2015,1025.16,436813.9063,6462990.5,-1000.132324,NORDLAND GP.,Utsira Fm.,16.98399925,0.703345895,0.703345895,0.787636936,2.0270679,33.61094284,,3.146453857,147.0321503,55.23381043,40.73501587,,-0.516000688,0.025014149,30000
16/11-1 ST3,1537.153201,474572.5313,6436492,-1509.72583,ROGALAND GP.,Sele Fm.,11.87164974,,0.681320846,0.429192811,,43.36030197,,,169.6763153,51.60501862,7.166668415,,,,65000
16/10/2003,1030.709599,460420.375,6453750.5,-990.6781616,HORDALAND GP.,Utsira Fm.,17.77056885,0.830468893,0.835733414,1.069042206,,142.6116943,,,148.017746,502.6435547,23.62000084,,0.270572066,,65000
15/09/2017,2388.237998,438597.0313,6478964.5,-2366.07666,ROGALAND GP.,Heimdal Fm.,11.99199963,1.720700026,6.51619339,8.789475441,2.205123663,34.09154892,0.206144393,3.867894888,95.96759033,25.77052689,6.928398609,,,-0.006521889,30000
16/10/2001,891.1597898,444150.9063,6435550,-866.1116333,NORDLAND GP.,,17.68576431,0.676764727,1.085550308,1.210906625,,106.6864624,,,150.1112671,76.94378662,20.86307526,,0.185763687,,65000
16/10/2001,2221.61579,444159.6875,6435556.5,-2196.468262,ROGALAND GP.,Lista Fm.,12.60525894,,0.618442893,0.574328005,2.259019613,63.82228088,0.375517458,4.486973763,120.8803635,94.46285248,11.23132515,,0.145759732,-0.010021693,65000
16/10/2003,1616.213599,460424.75,6453750,-1576.153564,HORDALAND GP.,Utsira Fm.,12.8641758,0.654220522,0.654851258,0.782929361,2.116762877,107.3543243,,2.885913134,137.2063294,87.45832062,42.59999847,,0.614180267,0.003673137,65000
16/10/2001,894.5037898,444150.9063,6435550,-869.4556274,NORDLAND GP.,,17.42983627,0.645549715,1.024839521,1.055434942,,132.0860291,,,153.9637299,78.0040741,19.69278336,,-0.070163354,,65000
16/10/2005,2933.804387,448702.3438,6429289.5,-2890.190674,VESTLAND GP.,Ula Fm.,8.563444138,0.3740879,0.380093575,0.390200794,2.327144384,37.23900986,0.22666575,5.884047985,77.21845245,,58.52706909,137.5043793,0.063444212,-0.008361979,30000
16/10/2002,3082.665202,443270.3125,6444989.5,-3055.334961,VESTLAND GP.,Skagerrak Fm.,8.296875,,1.390050292,0.796997666,2.395970583,63.4597702,0.229701847,5.400471687,79.67746735,99.01728821,,,-0.203125015,0.004625669,65030
15/09/2015,2510.048,436805.875,6463012,-2484.73999,SHETLAND GP.,Tor Fm.,12.15047836,3.196093321,3.196093321,2.714967012,2.510036945,11.78700924,0.146498516,6.310838699,70.28297424,103.3457871,19.0523243,,3.650475025,-0.038379379,70032
16/10/2003,1604.357599,460424.625,6453750,-1564.298706,HORDALAND GP.,Utsira Fm.,12.95529461,0.652388573,0.653198481,0.798280299,2.134406328,106.2641373,,2.63295269,135.898468,87.48001862,37.59999847,,0.705296934,0.039686214,65000
16/11-1 ST3,2781.425201,,,,ZECHSTEIN GP.,Smith Bank Fm.,12.33696652,,,,,4.182276249,,,68.37669373,,3.05235076,,,,88000
16/11-1 ST3,1968.529201,,,,SHETLAND GP.,Hod Fm.,13.3022089,0.872425139,,,2.406177998,8.28001976,0.167468429,,81.42909241,,8.785147667,,,-0.005079177,70032
16/11-1 ST3,905.7452007,474567.1875,6436486.5,-878.7337036,NORDLAND GP.,,13.08440781,,1.314119101,1.138587594,,55.31319428,,,196.2919464,49.58201599,11.58044434,,,,65000
16/10/2001,1490.64779,444152.3125,6435551.5,-1465.589722,HORDALAND GP.,Utsira Fm.,12.12113285,,0.788865387,0.770934701,2.014130592,100.7741089,0.554363251,4.417938232,148.8334656,90.66198731,13.83424377,,-0.378866315,-0.013266765,65000
16/02/2016,1660.566396,476768.2188,6523588.5,-1634.201416,ROGALAND GP.,Lista Fm.,12.51398087,,0.466270953,0.467587411,2.164915085,80.84829712,0.37722668,4.209777832,148.6196442,,21.08984566,,,0.010156496,65000
15/09/2015,3015.6,436795.5625,6463019,-2990.099609,HEGRE GP.,Skagerrak Fm.,7.61830616,0.584486127,0.584486127,0.339924187,2.259497881,37.40069199,0.251547605,7.559459209,87.0400238,90.018013,18.95112038,,-0.881693661,-0.037517615,30000
15/09/2013,659.752,437642.75,6470973,-634.7216797,NORDLAND GP.,,18.771698,,1.674561262,2.234437466,2.172415018,65.96734619,,2.397642374,141.0106659,30.78921509,47.83477783,,,-0.004541831,65000
16/10/2001,2043.77579,444156.7188,6435555.5,-2018.657959,HORDALAND GP.,Utsira Fm.,12.52856445,,0.569393694,0.525679708,2.150655985,75.12458038,0.456671774,7.178426266,134.8395691,85.70359802,11.52525997,,0.028564114,0.008647527,65000
15/09/2017,2120.261998,438597.2188,6478960,-2098.140137,HORDALAND GP.,Utsira Fm.,13.58681679,0.628996193,0.513269067,0.464624673,2.049824476,41.97915268,0.495225906,3.499626637,144.9509277,41.83721924,25.66822434,,,-0.009185174,65000
15/09/2017,818.2299984,438591.2813,6478952,-796.2103882,NORDLAND GP.,,17.8560257,,1.466715217,1.634442926,2.043956757,67.78118134,,2.241647005,136.8911438,21.28088188,21.90470696,,,0.074521445,65000
16/11-1 ST3,685.0412007,474566.5,6436486,-658.0325317,NORDLAND GP.,,13.57762337,,1.270360708,1.162615299,,58.61755753,,,175.5462036,48.50299835,4.455983162,,,,65000
16/2-11 A,884.5951995,475283.8438,6518424,-859.8627319,NORDLAND GP.,Utsira Fm.,12.37461662,,1.540778041,1.574230194,2.212217331,102.2576599,0.392142266,3.637100458,128.7026062,,17.37360001,,,-0.00638036,65000
15/09/2013,1334.632,437640.6875,6470977.5,-1309.57312,HORDALAND GP.,Utsira Fm.,15.37233067,,1.343656659,1.440231443,1.932859302,90.94841766,0.51812005,2.286067247,142.5492706,53.7813797,38.37714768,,,-0.011339829,65000
16/10/2003,2459.965599,460444.875,6453743.5,-2419.586426,CROMER KNOLL GP.,Aasgard Fm.,9.456548691,1.045309305,1.028376937,1.371615171,2.464831352,119.7946167,0.371155083,5.00549221,106.5347748,,4.46999979,,0.95654881,0.107000552,65000
16/11-1 ST3,1071.881201,474567.6875,6436487,-1044.867676,HORDALAND GP.,,12.33927727,,1.144468665,0.910982847,,58.85762405,,,178.5257874,49.31191254,9.031676292,,,,65000
16/01/2002,2664.276002,455221.3438,6533321.5,-2639.276123,VIKING GP.,Smith Bank Fm.,20.92575645,1.145507336,1.148946047,1.147881746,1.914006949,59.23286438,0.454138875,,92.45893097,100.1903458,122.843544,,,0.127841681,65000
16/10/2001,1388.50379,444151.9688,6435550.5,-1363.450928,HORDALAND GP.,Utsira Fm.,16.4531002,0.811800659,0.900424838,0.823391914,,121.6692123,0.548310757,28.29593849,32.44643402,77.2935791,12.97575378,,-1.046900034,-0.554477215,65000
16/10/2003,451.5895993,460417.2188,6453752.5,-411.5783691,NORDLAND GP.,,17.89550018,0.920057118,0.919245839,1.562264919,,119.7163239,,,177.897522,201.5981751,16.15858841,,0.395497918,,65000
16/11-1 ST3,2638.393201,,,,ZECHSTEIN GP.,Smith Bank Fm.,12.38143349,,,,,8.083482742,,,68.32307434,,2.219488859,,,,88000
16/2-11 A,1277.8192,475361.1875,6518566,-1214.328857,HORDALAND GP.,Skade Fm.,12.34333897,,0.893470764,0.891370297,1.855303168,103.8900528,0.493911654,3.611733913,148.0672607,,38.97340393,,,-0.018267984,65000
15/09/2017,1023.581998,438592.3438,6478953,-1001.554932,NORDLAND GP.,Utsira Fm.,13.64288235,,0.699449122,0.787391186,1.672705769,60.20878601,0.515415549,,148.8195343,33.57383728,73.90908814,,,0.008654348,65000
16/10/2001,1360.99179,444151.9063,6435550.5,-1335.939819,HORDALAND GP.,Utsira Fm.,17.82473755,1.183196068,1.022631168,0.999116778,,103.994606,,,141.822113,77.55136108,18.54915428,,0.324737519,,65000
16/10/2003,2277.869599,460440.25,6453743,-2237.550293,SHETLAND GP.,Hod Fm.,8.87405014,1.705293179,1.700441837,1.989110589,2.478546143,43.36178589,0.168843359,4.529941559,83.89459229,,19.80999947,166.6873322,0.374050051,0.011330959,70000
